8.48175093105559	7.404894884225701	2.6726880874948615	1.8406215802712307
7.754743708393683	7.404894884225701	2.5589566795163567	1.9720945502906044
8.360583060611939	7.173491919093648	2.7864194954733663	1.9720945502906044
6.664232874400821	5.322268198037222	2.274628159570095	1.7091486102518572
7.875911578837334	6.479283023697488	2.6158223835056087	1.9720945502906044
6.906568615288124	6.479283023697488	2.5589566795163567	1.7091486102518572
7.633575837950031	7.636297849357754	2.6726880874948615	2.103567520309978
5.937225651738913	5.553671163169276	1.876568231645328	1.3147297001937364
7.997079449280984	6.710685988829542	2.6158223835056087	1.7091486102518572
6.300729263069867	6.2478800585654355	2.2177624555808424	1.8406215802712307
6.058393522182564	4.628059302641063	1.990299639623833	1.3147297001937364
7.148904356175426	6.942088953961595	2.3883595675485996	1.9720945502906044
7.270072226619077	5.09086523290517	2.274628159570095	1.3147297001937364
7.391240097062728	6.710685988829542	2.6726880874948615	1.8406215802712307
6.7854007448444715	6.710685988829542	2.047165343613085	1.7091486102518572
8.118247319724636	7.173491919093648	2.5020909755271044	1.8406215802712307
6.7854007448444715	6.942088953961595	2.5589566795163567	1.9720945502906044
7.027736485731775	6.2478800585654355	2.331493863559347	1.3147297001937364
7.51240796750638	5.09086523290517	2.5589566795163567	1.9720945502906044
6.7854007448444715	5.785074128301329	2.2177624555808424	1.4462026702131099
7.148904356175426	7.404894884225701	2.729553791484114	2.3665134603487252
7.391240097062728	6.479283023697488	2.274628159570095	1.7091486102518572
7.633575837950031	5.785074128301329	2.7864194954733663	1.9720945502906044
7.391240097062728	6.479283023697488	2.6726880874948615	1.5776756402324834
7.754743708393683	6.710685988829542	2.445225271537852	1.7091486102518572
7.997079449280984	6.942088953961595	2.5020909755271044	1.8406215802712307
8.239415190168287	6.479283023697488	2.729553791484114	1.8406215802712307
8.118247319724636	6.942088953961595	2.8432851994626187	2.2350404903293515
7.270072226619077	6.710685988829542	2.5589566795163567	1.9720945502906044
6.906568615288124	6.016477093433382	1.990299639623833	1.3147297001937364
6.664232874400821	5.553671163169276	2.16089675159159	1.4462026702131099
6.664232874400821	5.553671163169276	2.104031047602338	1.3147297001937364
7.027736485731775	6.2478800585654355	2.2177624555808424	1.5776756402324834
7.270072226619077	6.2478800585654355	2.9001509034518707	2.103567520309978
6.54306500395717	6.942088953961595	2.5589566795163567	1.9720945502906044
7.270072226619077	7.867700814489807	2.5589566795163567	2.103567520309978
8.118247319724636	7.173491919093648	2.6726880874948615	1.9720945502906044
7.633575837950031	5.322268198037222	2.5020909755271044	1.7091486102518572
6.7854007448444715	6.942088953961595	2.331493863559347	1.7091486102518572
6.664232874400821	5.785074128301329	2.274628159570095	1.7091486102518572
6.664232874400821	6.016477093433382	2.5020909755271044	1.5776756402324834
7.391240097062728	6.942088953961595	2.6158223835056087	1.8406215802712307
7.027736485731775	6.016477093433382	2.274628159570095	1.5776756402324834
6.058393522182564	5.322268198037222	1.876568231645328	1.3147297001937364
6.7854007448444715	6.2478800585654355	2.3883595675485996	1.7091486102518572
6.906568615288124	6.942088953961595	2.3883595675485996	1.5776756402324834
6.906568615288124	6.710685988829542	2.3883595675485996	1.7091486102518572
7.51240796750638	6.710685988829542	2.445225271537852	1.7091486102518572
6.179561392626216	5.785074128301329	1.705971119677571	1.4462026702131099
6.906568615288124	6.479283023697488	2.331493863559347	1.7091486102518572
